0.000000	 1.000000
1.000000	 1.500000
2.000000	 3.250000
3.000000	 4.375000
4.000000	 2.812500
5.000000	 3.593750
6.000000	 0.203125
7.000000	 0.898438
8.000000	 -0.449219
9.000000	 0.224609
10.000000	 -0.112305
11.000000	 0.056152
12.000000	 -0.028076
13.000000	 0.014038
14.000000	 -0.007019
15.000000	 0.003510
16.000000	 -0.001755
17.000000	 0.000877
18.000000	 -0.000439
19.000000	 0.000219
